timestamp_s,vx,vy,vz
7.012,0.02076484,-0.0031959487,-0.00448721
7.02,0.020725945,-0.0034986339,-0.00448581
7.028,0.020739388,-0.0038232256,-0.0045689633
7.036,0.020733787,-0.0041184574,-0.004656544
7.044,0.020791698,-0.0044178367,-0.0047217375
7.052,0.020839846,-0.004723109,-0.004735015
7.06,0.020811265,-0.005049402,-0.0047501987
7.068,0.020810308,-0.00536129,-0.0047298893
7.076,0.020864727,-0.0057044807,-0.004723986
7.084,0.020872628,-0.0060744146,-0.0047604525
7.092,0.020840462,-0.006437301,-0.004786805
7.1,0.020863093,-0.0067906147,-0.004801788
7.108,0.020921681,-0.0071619297,-0.004732916
7.116,0.02094427,-0.0075216834,-0.0047096014
7.124,0.020975448,-0.0078528365,-0.004672629
7.132,0.021015787,-0.008157267,-0.004638202
7.14,0.021027204,-0.008441997,-0.0046011186
7.148,0.021014322,-0.008714689,-0.0045558326
7.156,0.021018146,-0.009017294,-0.004512039
7.164,0.02104195,-0.009329818,-0.004459966
7.172,0.02101688,-0.009665533,-0.0042790063
7.18,0.021001836,-0.0099978605,-0.004216588
7.188,0.021036215,-0.010336204,-0.004158884
7.196,0.021095144,-0.010670714,-0.004110522
7.204,0.02109861,-0.010982238,-0.004025717
7.212,0.021130838,-0.011313799,-0.003949098
7.22,0.021110067,-0.011613943,-0.003836252
7.228,0.021140601,-0.011896847,-0.0037666361
7.236,0.021109821,-0.01220039,-0.0037133957
7.244,0.02109038,-0.012477935,-0.0036335783
7.252,0.02106847,-0.012767357,-0.0035095448
7.26,0.021068906,-0.013088648,-0.0034158973
7.268,0.021047948,-0.013318213,-0.0033412175
7.276,0.02099054,-0.013553564,-0.0032502064
7.284,0.021057315,-0.013818171,-0.0031422295
7.292,0.021069756,-0.014056689,-0.0030701682
7.3,0.02106525,-0.01430682,-0.0030696236
7.308,0.021064386,-0.01457674,-0.0029260612
7.316,0.021040212,-0.014847566,-0.002840259
7.324,0.021070655,-0.01511981,-0.0027946811
7.332,0.021087842,-0.01531759,-0.0026748476
7.34,0.021061288,-0.015520854,-0.002552542
7.348,0.02101159,-0.015732815,-0.0024709234
7.356,0.02103874,-0.015969422,-0.0023948827
7.364,0.021042207,-0.016193282,-0.002368946
7.372,0.02097254,-0.016382711,-0.002289358
7.38,0.020921648,-0.01658208,-0.0021904046
7.388,0.020881835,-0.016762214,-0.002079597
7.396,0.020882431,-0.016893184,-0.001970908
7.404,0.020903109,-0.017012887,-0.0018995543
7.412,0.02086259,-0.017160542,-0.0017928717
